"user_id","recency","frequency","monetary","offer_used","normal_paid_price"
2237,49,52,575.07,0,0
2238,17,60,1553.98,1,89.2255715836957
2239,2,22,400.19,0,0
2240,25,27,694.27,0,0
2241,57,44,902.74,0,0
2242,17,38,939.68,0,0
2243,14,37,858.91,0,0
2244,42,50,574.01,0,0
2245,24,28,430.2,0,0
2246,109,28,754.74,0,0
2247,26,54,1209.66,0,0
2248,48,52,1589.82,0,0
2249,29,69,1865.98,0,0
2250,96,37,640.37,0,0
2251,42,25,531.65,0,0
2252,18,38,431.52,0,0
2253,68,28,606.92,0,0
2254,43,20,131.09,0,0
2255,17,65,920.44,0,0
2256,16,67,1029.73,0,0
2257,69,44,862.1,0,0
2258,13,32,643.3,0,0
2259,31,23,576.79,0,0
2260,45,74,1607.06,1,66.6233498669788
2261,29,51,1074.15,1,119.046481460296
2262,44,37,1062.49,0,0
2263,41,37,576.24,0,0
2264,20,26,317.71,0,0
2265,20,59,1215.69,0,0
2266,8,26,226.21,0,0
2267,23,52,573.43,0,0
2268,39,30,443,0,0
2269,85,29,274.04,0,0
2270,21,47,503.35,0,0
2271,31,43,1148.02,1,58.0082961627468
2272,39,60,1171.04,0,0
2273,44,104,3050.01,1,62.9849602746963
2274,30,23,686.09,0,0
2275,9,51,993.47,0,0
2276,55,52,1391.75,0,0
2277,17,25,761.12,0,0
2278,40,45,883.25,0,0
2279,24,58,1336.81,0,0
2280,11,27,550.98,0,0
2281,28,26,699.37,0,0
2282,23,38,689.9,0,0
2283,59,21,188.2,0,0
2284,25,30,545.36,0,0
2285,9,42,915.7,0,0
2286,14,30,368.51,0,0
2287,3,31,683.67,0,0
2288,17,47,1268.34,0,0
2289,26,65,1187.6,0,0
2290,22,62,1460.86,0,0
2291,47,28,219.54,0,0
2292,19,40,1098.8,0,0
2293,9,64,555.94,0,0
2294,35,40,1205.15,0,0
2295,14,34,1052.83,0,0
2296,17,39,284.78,0,0
2297,13,50,434.32,0,0
2298,20,37,754.87,0,0
2299,14,24,648.45,0,0
2300,13,40,967.96,0,0
2301,23,47,1297.06,0,0
2302,16,26,784.27,0,0
2303,31,51,1352.83,0,0
2304,22,50,1417.92,0,0
2305,13,21,437.82,0,0
2306,15,71,994.16,0,0
2307,2,67,868.33,0,0
2308,16,64,972.5,1,44.1183759304136
2309,23,31,618.61,0,0
2310,55,19,196.37,0,0
2311,21,35,724.19,0,0
2312,15,52,647.27,0,0
2313,7,30,598.09,0,0
2314,34,25,636.5,0,0
2315,76,43,1095.47,0,0
2316,16,41,452.32,0,0
2317,7,36,645.39,0,0
2318,7,40,710.81,0,0
2319,18,66,1929.92,0,0
2320,16,28,686.43,0,0
2321,34,23,644.75,0,0
2322,63,20,209.31,0,0
2323,11,45,634.61,0,0
2324,7,25,345.49,0,0
2325,10,31,433.18,0,0
2326,26,21,512.49,0,0
2327,11,68,490.25,0,0
2328,35,43,817.4,0,0
2329,20,95,2549.42,1,47.1921668848023
2330,33,70,1205.73,0,0
2331,6,44,1304.71,0,0
2332,19,50,787.13,0,0
2333,13,39,416.89,0,0
2334,33,33,855.63,0,0
2335,25,31,839.02,0,0
2336,30,52,916.42,0,0
2337,52,79,1035.71,1,68.1449804576486
2338,37,57,501.46,0,0
2339,30,35,633.94,0,0
2340,14,27,230.35,0,0
2341,40,44,667.25,0,0
2342,26,29,720.48,0,0
2343,39,19,328.74,0,0
2344,6,31,622.33,0,0
2345,19,39,609.42,0,0
2346,25,44,828.83,0,0
2347,21,25,485.48,0,0
2348,72,60,1612.36,0,0
2349,99,49,433.12,0,0
2350,59,37,619.67,0,0
2351,83,31,344.94,0,0
2352,18,60,1675.21,0,0
2353,23,44,898.41,0,0
2354,16,25,303.7,0,0
2355,12,47,1339.33,0,0
2356,19,51,1539.04,0,0
2357,9,36,257.4,0,0
2358,19,29,417.38,0,0
2359,42,41,739.12,0,0
2360,16,31,403.31,0,0
2361,17,48,478.38,0,0
2362,16,63,1062.57,0,0
2363,13,62,1567.41,1,47.9999293041229
2364,20,28,509.05,0,0
2365,30,24,682.29,0,0
2366,13,45,1132.63,0,0
2367,16,163,3176.5,1,45.2990251239762
2368,20,33,606.74,0,0
2369,27,96,1561.33,1,44.3166163367406
2370,15,34,517.09,0,0
2371,38,42,472.65,0,0
2372,46,39,1059.35,0,0
2373,7,25,647.37,0,0
2374,11,61,655.53,0,0
2375,32,63,1247.24,1,51.052893304266
2376,37,73,717,0,0
2377,25,66,944.09,1,44.7003903094679
2378,3,83,2316.09,1,84.0140964790061
2379,13,63,857.7,0,0
2380,40,24,273.82,0,0
2381,75,41,507.71,0,0
2382,68,34,641.96,0,0
2383,87,21,246.6,0,0
2384,15,64,1424.43,0,0
2385,36,43,334.97,0,0
2386,25,52,1652.02,0,0
2387,8,51,1166.96,0,0
2388,23,23,487.45,0,0
2389,20,46,700.94,0,0
2390,28,54,672.25,0,0
2391,34,55,1481.74,0,0
2392,45,40,791.65,0,0
2393,16,52,637.37,0,0
2394,6,39,545.69,0,0
2395,31,41,850.78,0,0
2396,94,45,1304.54,0,0
2397,5,41,443.79,0,0
2398,4,50,1007.01,0,0
2399,6,66,1175.29,0,0
2400,34,81,1837.9,1,62.7432957676426
2401,29,42,831.65,0,0
2402,16,31,292.68,0,0
2403,33,32,282.41,0,0
2404,5,17,366.39,0,0
2405,47,95,1655.34,1,52.2331322975457
2406,21,45,1118.28,0,0
2407,106,27,465.04,0,0
2408,38,22,363.06,0,0
2409,28,39,1042.78,0,0
2410,32,53,458.66,0,0
2411,172,34,929.13,0,0
2412,16,18,445.8,0,0
2413,42,57,472.22,0,0
2414,5,48,808.83,0,0
2415,56,20,462.65,0,0
2416,27,26,432.24,0,0
2417,11,17,324.85,0,0
2418,15,43,532.95,0,0
2419,30,60,1219.2,1,45.1590727702528
2420,69,62,661.61,0,0
2421,30,16,368.83,0,0
2422,19,25,291.79,0,0
2423,74,50,1594.31,0,0
2424,16,32,758.84,0,0
2425,4,67,553.44,0,0
2426,37,39,854.23,0,0
2427,14,30,799.55,0,0
2428,68,49,1203.34,0,0
2429,45,27,772.2,0,0
2430,14,52,1348.7,0,0
2431,30,29,658.9,0,0
2432,8,109,1637.53,1,100.658386285678
2433,12,31,788.15,0,0
2434,14,27,654.88,0,0
2435,20,36,947.52,0,0
2436,2,66,1060.96,0,0
2437,8,42,671.91,0,0
2438,33,47,1197.62,0,0
2439,23,25,632.81,0,0
2440,8,17,254.4,0,0
2441,47,35,754.3,0,0
2442,0,34,852.74,0,0
2443,22,42,894.26,0,0
2444,17,27,504.56,0,0
2445,23,62,1484.24,0,0
2446,11,49,531.22,0,0
2447,33,37,514.77,0,0
2448,16,30,555.37,0,0
2449,29,52,921.55,0,0
2450,22,50,1125.93,0,0
2451,7,35,440.9,0,0
2452,8,71,648.96,0,0
2453,15,38,776.15,0,0
2454,32,44,615.63,0,0
2455,0,27,343.63,0,0
2456,22,35,783.21,0,0
2457,17,57,724.37,0,0
2458,14,35,400.59,0,0
2459,18,50,1211.7,0,0
2460,83,32,359.62,0,0
2461,9,27,631.15,0,0
2462,69,56,1010.24,0,0
2463,62,34,870.32,0,0
2464,21,27,404.74,0,0
2465,22,49,922.51,0,0
2466,27,48,942.04,0,0
2467,12,50,1023.41,1,64.7880989090726
2468,12,58,1582.21,0,0
2469,9,39,728.97,0,0
2470,32,41,825.96,0,0
2471,33,28,234,0,0
2472,25,44,829.93,0,0
2473,8,38,397.99,0,0
2474,12,32,1026.41,0,0
2475,72,31,346.96,0,0
2476,9,46,658.19,0,0
2477,8,38,397.64,0,0
2478,28,35,910.95,0,0
2479,16,44,1004.82,0,0
2480,10,61,976.69,1,71.4936342766509
2481,7,48,538.14,0,0
2482,46,43,684.84,0,0
2483,7,24,394.93,0,0
2484,79,30,657.38,0,0
2485,38,33,928.53,0,0
2486,6,42,411.04,0,0
2487,0,40,713.36,0,0
2488,22,39,685.71,0,0
2489,49,40,654.92,0,0
2490,23,13,277.66,0,0
2491,21,131,1324.03,1,76.4088626196608
2492,16,30,633.89,0,0
2493,15,33,562.94,0,0
2494,19,71,1157.09,0,0
2495,42,28,391.32,0,0
2496,8,47,1120.26,0,0
2497,2,33,891.35,0,0
2498,10,19,543.12,0,0
2499,18,80,1631.41,1,52.6278319709748
2500,24,57,1614.78,0,0
2501,36,34,700.73,0,0
2502,3,34,432.12,0,0
2503,23,28,463.73,0,0
2504,20,27,788.76,0,0
2505,23,68,1513.52,1,80.1026152820885
2506,11,26,215.75,0,0
2507,42,61,1417.31,0,0
2508,15,60,681.22,0,0
2509,48,32,599.19,0,0
2510,12,58,1801.56,0,0
2511,10,85,2410.3,1,106.687308580577
2512,20,52,1267.95,0,0
2513,10,41,400.73,0,0
2514,50,44,975.8,0,0
2515,29,58,1644,0,0
2516,23,33,286.57,0,0
2517,28,53,634.86,0,0
2518,14,26,487.78,0,0
2519,14,38,646.7,0,0
2520,47,90,2497.46,1,57.8112766290083
2521,7,54,769.01,0,0
2522,15,92,1543.02,1,43.0798700247332
2523,27,37,477.16,0,0
2524,11,57,911.26,0,0
2525,42,31,324.84,0,0
2526,12,27,459.42,0,0
2527,18,62,1896.14,1,69.2977634309605
2528,25,26,416.07,0,0
2529,7,36,283,0,0
2530,41,38,673.96,0,0
2531,50,45,1084.31,0,0
2532,42,61,488.55,0,0
2533,30,29,444.41,0,0
2534,21,9,351.49,0,0
2535,15,42,1079.72,0,0
2536,29,57,1084.77,0,0
2537,33,60,1392.3,0,0
2538,39,42,773.79,0,0
2539,46,102,2346.06,1,76.4381624897942
2540,13,73,668.47,0,0
2541,99,27,201.8,0,0
2542,30,92,2418.66,1,70.3347555284947
2543,64,29,314.11,0,0
2544,12,26,621.47,0,0
2545,16,25,382.92,0,0
2546,19,28,767.57,0,0
2547,6,52,685.31,0,0
2548,12,44,550.11,0,0
2549,6,28,695.84,0,0
2550,89,29,460.52,0,0
2551,11,23,570.78,0,0
2552,16,47,633.43,0,0
2553,19,52,1371.54,0,0
2554,55,42,803.4,0,0
2555,0,24,616.72,0,0
2556,66,33,323.31,0,0
2557,7,84,1045.32,1,58.4277057822794
2558,28,25,397.99,0,0
2559,19,63,1111.42,0,0
2560,11,30,904.09,0,0
2561,55,33,990.01,0,0
2562,13,52,954.51,0,0
2563,32,55,535.66,0,0
2564,10,49,389.73,0,0
2565,54,76,1858.42,0,0
2566,5,35,531.17,0,0
2567,12,32,618.7,0,0
2568,14,46,1487.02,0,0
2569,41,49,560.33,0,0
2570,4,24,480.52,0,0
2571,15,52,620.33,0,0
2572,7,48,1075.75,0,0
2573,23,31,354.22,0,0
2574,23,43,710.92,0,0
2575,19,29,573.44,0,0
2576,3,35,354.34,0,0
2577,20,24,187.02,0,0
2578,22,105,2761.88,1,41.8502321439609
2579,10,41,1198.7,0,0
2580,20,37,650.71,0,0
2581,9,68,668.07,0,0
2582,13,31,224.82,0,0
2583,23,62,1565.46,0,0
2584,32,61,956.28,0,0
2585,19,58,488.76,0,0
2586,52,47,1412.69,0,0
2587,31,25,705.35,0,0
2588,117,40,284.13,0,0
2589,19,30,863.53,0,0
2590,11,44,1209.04,0,0
2591,23,45,404.73,0,0
2592,79,39,629.99,0,0
2593,8,88,2238.57,1,44.4281203463674
2594,0,30,724.69,0,0
2595,7,61,1572.83,1,40.1339101157337
2596,7,29,852.78,0,0
2597,77,50,1541.65,0,0
2598,51,46,1348.52,0,0
2599,51,32,514.37,0,0
2600,6,41,830.34,0,0
2601,20,85,2015.09,1,55.0405192716792
2602,35,33,888.71,0,0
2603,25,19,562.41,0,0
2604,21,73,705.2,0,0
2605,30,27,466.16,0,0
2606,11,89,2589.57,1,25.3259590885788
2607,16,39,776.59,0,0
2608,100,31,681.91,0,0
2609,21,52,1491.42,0,0
2610,17,29,987.15,0,0
2611,31,13,142.97,0,0
2612,82,82,1247.45,0,0
2613,45,40,502.11,0,0
2614,35,28,556.8,0,0
2615,40,68,1725.74,1,56.7623848831281
2616,25,72,2091.62,1,53.9431354463473
2617,11,52,1380.15,0,0
2618,61,13,235.48,0,0
2619,15,43,1406.43,0,0
2620,27,24,315.4,0,0
2621,15,70,1971.89,0,0
2622,34,60,1708.79,0,0
2623,10,60,1452.94,0,0
2624,35,26,294.14,0,0
2625,20,55,799.31,0,0
2626,30,53,1044.5,0,0
2627,5,25,595.88,0,0
2628,20,36,658.05,0,0
2629,4,30,753.8,0,0
2630,19,27,700.04,0,0
2631,15,32,919.03,0,0
2632,17,33,476.43,0,0
2633,44,36,390.57,0,0
2634,22,31,750.23,0,0
2635,4,47,472.15,0,0
2636,9,57,1407.14,0,0
2637,14,53,1520.53,0,0
2638,81,59,1496.49,1,44.6417817969248
2639,19,46,710.91,0,0
2640,4,20,279.34,0,0
2641,53,29,870.55,0,0
2642,20,47,874.96,0,0
2643,38,40,583.69,0,0
2644,69,37,943.12,0,0
2645,18,59,971.84,0,0
2646,17,30,673.69,0,0
2647,23,39,975.82,0,0
2648,16,26,151.08,0,0
2649,23,43,322.98,0,0
2650,9,33,948.99,0,0
2651,22,50,967.96,0,0
2652,77,37,1166.21,0,0
2653,13,74,1960.83,0,0
2654,10,42,624.49,0,0
2655,27,54,986.5,0,0
2656,24,47,1193.57,0,0
2657,23,44,542.2,0,0
2658,38,55,823.05,0,0
2659,11,43,824.62,0,0
2660,5,26,418.34,0,0
2661,5,33,1076.67,0,0
2662,41,51,1174.48,0,0
2663,7,48,498.53,0,0
2664,52,61,534.68,0,0
2665,36,21,527.37,0,0
2666,41,57,1010.21,0,0
2667,16,46,1089.2,0,0
2668,0,34,615.15,0,0
2669,18,39,361.04,0,0
2670,98,34,683.56,0,0
2671,17,36,894.52,0,0
2672,94,49,623.06,0,0
2673,11,18,288.75,0,0
2674,76,48,1285.55,0,0
2675,84,58,886.94,0,0
2676,13,48,1430.58,0,0
2677,26,25,363.33,0,0
2678,23,25,344.79,0,0
2679,10,27,446.66,0,0
2680,38,86,1677.94,1,52.9432381881773
2681,34,30,507.1,0,0
2682,52,44,661.49,0,0
2683,29,31,362.45,0,0
2684,33,23,364.54,0,0
2685,10,49,1103.01,0,0
2686,54,21,307.37,0,0
2687,64,49,1495.03,0,0
2688,40,27,598.39,0,0
2689,54,22,402.92,0,0
2690,8,28,693.1,0,0
2691,12,85,914.59,1,63.5425017629564
2692,4,40,492.46,0,0
2693,127,76,1291.86,0,0
2694,41,32,837.02,0,0
2695,17,25,782.83,0,0
2696,19,59,843.31,0,0
2697,108,27,411.23,0,0
2698,18,40,843.19,0,0
2699,18,30,266.47,0,0
2700,20,23,776.4,0,0
2701,64,22,216.6,0,0
2702,15,30,409.7,0,0
2703,42,20,191.41,0,0
2704,15,23,671.15,0,0
2705,60,47,1033.74,0,0
2706,17,38,561.87,0,0
2707,21,57,990.14,0,0
2708,15,17,163.07,0,0
2709,90,48,904.21,0,0
2710,32,35,798.96,0,0
2711,32,29,586.85,0,0
2712,45,23,394.82,0,0
2713,29,30,346.46,0,0
2714,26,43,1191.56,0,0
2715,39,55,1440.2,0,0
2716,17,41,743.46,0,0
2717,13,71,1028.18,0,0
2718,10,35,611.69,0,0
2719,3,52,1321.45,0,0
2720,114,65,705.53,0,0
2721,19,100,1465.99,1,61.3055086802691
2722,21,55,492.26,0,0
2723,18,21,549.69,0,0
2724,4,24,809.74,0,0
2725,55,36,758.63,0,0
2726,10,31,619.89,0,0
2727,25,34,662.45,0,0
2728,3,24,404.53,0,0
2729,28,35,705.08,0,0
2730,28,30,615.29,0,0
2731,10,76,1350.13,1,43.6448110947758
2732,7,46,964.31,0,0
2733,23,54,891.47,0,0
2734,43,66,1363.86,0,0
2735,27,70,1821.67,0,0
2736,4,33,746.02,0,0
2737,16,74,1695.36,1,74.9232371679693
2738,21,63,1351.59,0,0
2739,48,58,973.32,0,0
2740,14,29,209.67,0,0
2741,18,27,659.39,0,0
2742,21,37,326.53,0,0
2743,28,36,1077.95,0,0
2744,3,41,734.83,0,0
2745,69,15,303.06,0,0
2746,17,24,527.58,0,0
2747,49,59,1131.58,0,0
2748,38,22,764.92,0,0
2749,7,54,1239.58,0,0
2750,61,68,782.52,0,0
2751,90,47,783.45,0,0
2752,156,63,1320.41,0,0
2753,5,39,531.51,0,0
2754,9,51,595.65,0,0
2755,23,33,1073.14,0,0
2756,15,30,453.79,0,0
2757,35,31,620.21,0,0
2758,20,81,937.42,1,44.0594232995063
2759,11,48,617.18,0,0
2760,54,22,340.09,0,0
2761,24,30,830.85,0,0
2762,24,42,1219.41,0,0
2763,40,34,696.46,0,0
2764,41,50,852.15,0,0
2765,37,27,652.82,0,0
2766,42,66,1503.78,0,0
2767,15,40,853.29,0,0
2768,11,53,449.47,0,0
2769,2,23,431.96,0,0
2770,16,96,1832.75,1,73.5590574460477
2771,23,36,640.2,0,0
2772,41,14,366.27,0,0
2773,8,37,424.36,0,0
2774,11,47,851.19,0,0
2775,25,33,823.23,0,0
2776,12,52,1300.94,0,0
2777,5,45,388.69,0,0
2778,21,56,1376.94,0,0
2779,17,40,970.95,0,0
2780,33,36,419.76,0,0
2781,56,56,1686.62,0,0
2782,41,72,1015.49,0,0
2783,17,75,2183.57,1,112.337896306403
2784,15,36,872.14,0,0
2785,17,27,241.53,0,0
2786,12,114,2957.94,1,67.2170847859606
2787,13,45,507.95,0,0
2788,16,15,471.06,0,0
2789,10,53,1277.09,1,78.6246850341931
2790,9,29,675.3,0,0
2791,4,25,554.73,0,0
2792,14,35,731.53,0,0
2793,48,57,443.02,0,0
2794,29,51,884.86,0,0
2795,13,34,986.32,0,0
2796,28,33,626.77,0,0
2797,29,32,686.92,0,0
2798,25,43,916.43,0,0
2799,37,57,1642.33,0,0
2800,26,40,423.7,0,0
2801,30,66,877.61,0,0
2802,103,44,1456.51,0,0
2803,31,24,449.41,0,0
2804,2,66,1199.97,0,0
2805,24,51,1429.67,0,0
2806,23,35,313.77,0,0
2807,14,22,739.33,0,0
2808,10,51,1166.99,0,0
2809,27,38,920.94,0,0
2810,20,37,609.53,0,0
2811,10,32,801.31,0,0
2812,30,34,364.83,0,0
2813,5,34,981.34,0,0
2814,33,57,635.22,0,0
2815,8,66,834.77,0,0
2816,53,29,912.66,0,0
2817,23,34,707.66,0,0
2818,12,28,799.21,1,64.5988064135984
2819,34,29,581.82,0,0
2820,18,69,695.73,1,55.8126409572735
2821,29,39,1242.5,0,0
2822,20,12,262.94,0,0
2823,26,26,302.11,0,0
2824,31,31,742.95,0,0
2825,19,65,1302.87,0,0
2826,8,129,2599.11,1,51.5646268416569
2827,18,32,585.52,0,0
2828,3,22,658.8,0,0
2829,29,66,1231.98,0,0
2830,4,91,1046.36,1,28.3526682832092
2831,44,17,373.7,0,0
2832,16,28,519.72,0,0
2833,96,45,1291.5,0,0
2834,33,40,729.87,0,0
2835,10,27,418.69,0,0
2836,9,22,167.64,0,0
2837,2,48,633.17,1,32.6419084588811
2838,81,93,1769.25,1,56.8214912573621
2839,3,48,1046.97,0,0
2840,18,55,1320.13,0,0
2841,72,34,888.33,0,0
2842,24,28,348.05,0,0
2843,21,54,1006.66,0,0
2844,26,34,769.26,0,0
2845,14,42,965.08,0,0
2846,25,59,1883.68,1,72.0000127594918
2847,25,50,1151.48,0,0
2848,25,47,374.97,0,0
2849,24,28,436.57,0,0
2850,48,36,747.33,0,0
2851,10,38,1055.54,0,0
2852,19,56,934.18,1,67.1837481738254
2853,10,27,892.92,0,0
2854,10,40,590.69,0,0
2855,6,88,2170.14,1,50.5408467939869
2856,9,55,1024.65,0,0
2857,17,25,639.32,0,0
2858,14,38,553.06,0,0
2859,3,13,284.57,0,0
2860,13,40,1131.13,0,0
2861,17,31,946.81,0,0
2862,26,49,1440.04,0,0
2863,33,29,757.8,0,0
2864,13,60,733.97,0,0
2865,25,50,338.17,0,0
2866,37,44,404.26,0,0
2867,25,35,437.56,0,0
2868,32,53,936.99,0,0
2869,2,61,509.98,0,0
2870,45,31,497.64,0,0
2871,2,85,1470.07,1,24.1644486138225
2872,59,46,1117.89,0,0
2873,33,58,687.92,0,0
2874,61,26,428.86,0,0
2875,44,47,329.37,0,0
2876,4,35,434.84,0,0
2877,24,52,1377.25,0,0
2878,7,27,490.75,0,0
2879,67,61,439.06,0,0
2880,38,25,459.91,0,0
2881,120,49,876.85,0,0
2882,47,50,628.62,0,0
2883,28,63,1521.08,0,0
2884,24,71,1331.42,0,0
2885,12,34,285.73,0,0
2886,33,43,1381.48,0,0
2887,19,41,367.24,0,0
2888,4,27,292.02,0,0
2889,9,51,631.46,0,0
2890,51,41,592.78,0,0
2891,27,44,837.97,0,0
2892,36,60,1096.79,0,0
2893,43,33,691.84,0,0
2894,49,40,1030.35,0,0
2895,12,40,619.81,0,0
2896,32,57,808.41,0,0
2897,10,45,403.57,0,0
2898,30,41,530.11,0,0
2899,14,84,1635.49,1,34.7837126020342
2900,59,43,347.07,0,0
2901,46,24,205.46,0,0
2902,27,17,229.02,0,0
2903,13,55,772.21,0,0
2904,17,49,1121.64,0,0
2905,22,34,960.9,0,0
2906,24,32,915.54,0,0
2907,2,32,682.79,0,0
2908,8,48,1149.52,0,0
2909,58,37,964.03,0,0
2910,31,27,599.28,0,0
2911,12,52,1038.58,0,0
2912,21,59,1101.26,0,0
2913,45,42,501.33,0,0
2914,12,40,933.62,0,0
2915,105,34,712.14,0,0
2916,15,22,679.52,0,0
2917,25,61,1690.05,0,0
2918,10,33,781.7,0,0
2919,27,24,257.61,0,0
2920,8,54,1702.96,1,65.7071040081605
2921,5,50,872.89,0,0
2922,34,35,326.31,0,0
2923,13,31,625.23,0,0
2924,7,38,435.69,0,0
2925,21,65,1067.16,0,0
2926,14,25,663.33,0,0
2927,18,24,367.74,0,0
2928,46,71,1212.82,0,0
2929,39,25,439.71,0,0
2930,49,35,1021.01,0,0
2931,19,72,711.3,0,0
2932,57,24,281.15,0,0
2933,50,28,525.75,0,0
2934,10,26,619.62,0,0
2935,8,24,473.81,0,0
2936,73,32,355.73,0,0
2937,18,49,1457.48,1,31.1776365802065
2938,43,28,886.44,0,0
2939,6,23,478.2,0,0
2940,46,52,934.9,0,0
2941,24,65,1894.49,0,0
2942,28,44,706.49,0,0
2943,62,66,1331.65,1,68.4127625375613
2944,6,43,785.43,0,0
2945,9,33,792.98,0,0
2946,24,55,933.35,0,0
2947,34,72,872.99,1,51.2101077033207
2948,25,53,1050.79,1,63.6527553931251
2949,10,67,1507.38,0,0
2950,33,46,833.88,0,0
2951,22,48,917.72,0,0
2952,17,92,1240.25,1,106.500404324792
2953,16,24,311.4,0,0
2954,7,36,587.66,0,0
2955,54,44,577.84,0,0
2956,13,66,1778.53,1,73.2022450647131
2957,52,48,1158.74,0,0
2958,36,30,548.87,0,0
2959,2,33,1059.49,0,0
2960,6,45,392.36,0,0
2961,14,37,851.08,0,0
2962,33,58,1509.49,0,0
2963,16,39,733.32,0,0
2964,0,51,1097.76,1,39.9187689579651
2965,32,23,524.88,0,0
2966,30,26,252.35,0,0
2967,79,36,708.37,0,0
2968,7,49,529.3,0,0
2969,49,57,1507.64,0,0
2970,19,36,845.78,0,0
2971,7,57,826.66,0,0
2972,28,32,275.67,0,0
2973,8,98,2235.19,1,65.6828773088381
2974,31,21,253.81,0,0
2975,14,74,1503.89,1,48.0036583542824
2976,15,51,468.98,0,0
2977,18,38,692.18,0,0
2978,47,55,894.37,0,0
2979,1,47,856.66,0,0
2980,16,86,2263.47,1,14.4243538805097
2981,53,26,269.27,0,0
2982,7,127,2103.71,1,71.4140872834995
2983,9,102,1465.94,1,46.6663214214519
2984,38,43,831.26,0,0
2985,46,60,922.98,0,0
2986,26,37,590.56,0,0
2987,20,30,537.78,0,0
2988,11,47,419.65,0,0
2989,41,61,1021.49,0,0
2990,22,43,502.35,0,0
2991,8,51,1026.48,0,0
2992,75,21,268.38,0,0
2993,33,43,643.05,0,0
2994,7,35,697.16,0,0
2995,34,32,485.19,0,0
2996,16,63,1125.27,0,0
2997,19,36,352.94,0,0
2998,3,18,503.94,0,0
2999,8,52,1341.31,0,0
3000,8,45,1273.46,0,0
3001,55,60,1033.55,0,0
3002,35,46,1397.07,0,0
3003,12,17,157.26,0,0
3004,41,34,987.49,0,0
3005,2,73,942.47,1,90.7920288230851
3006,16,34,854.23,0,0
3007,13,55,885.88,1,67.0163149282336
3008,22,36,902.5,0,0
3009,21,69,1426.15,0,0
3010,37,55,692.3,0,0
3011,14,70,1091.58,0,0
3012,7,23,319.2,0,0
3013,63,31,236.98,0,0
3014,16,60,1662.82,0,0
3015,18,25,607.9,0,0
3016,11,51,452.01,0,0
3017,17,45,553.03,0,0
3018,4,58,945.87,0,0
3019,13,46,387.22,0,0
3020,29,41,519.65,0,0
3021,0,17,255.31,0,0
3022,31,43,984.8,0,0
3023,7,69,509.98,0,0
3024,9,33,740.94,0,0
3025,62,18,221.37,0,0
3026,32,32,534.69,0,0
3027,68,26,624.36,0,0
3028,69,21,473.44,0,0
3029,23,44,450.77,0,0
3030,24,68,1425.64,0,0
3031,78,57,1324.71,0,0
3032,36,20,334.58,0,0
3033,24,32,377.32,0,0
3034,29,19,322.18,0,0
3035,27,63,1750.33,0,0
3036,27,72,1158.08,0,0
3037,46,23,626.36,0,0
3038,44,44,1007.94,0,0
3039,10,48,755.49,0,0
3040,7,34,672.27,0,0
3041,25,49,987.4,0,0
3042,21,62,1298.63,1,33.5499247967452
3043,5,41,496.34,0,0
3044,29,96,1173.09,1,61.9607429517433
3045,11,41,909.97,0,0
3046,43,25,484.43,0,0
3047,16,28,400.32,0,0
3048,11,44,631.54,0,0
3049,16,37,377.05,0,0
3050,65,21,585,0,0
3051,25,33,598.72,0,0
3052,22,81,2152.13,1,37.194153640531
3053,16,40,920.11,0,0
3054,67,26,389.04,0,0
3055,16,30,637.56,0,0
3056,20,31,663.32,0,0
3057,2,33,535.75,0,0
3058,8,90,1059.39,1,54.1198326332867
3059,32,20,441.79,0,0
3060,9,22,658.41,0,0
3061,37,47,641.96,0,0
3062,73,27,202.92,0,0
3063,21,41,1168.41,0,0
3064,19,22,532.03,0,0
3065,2,63,994.63,1,62.3341602064669
3066,80,19,422.35,0,0
3067,9,39,768.18,0,0
3068,9,45,1330.71,0,0
3069,4,38,991.58,0,0
3070,18,33,974.87,0,0
3071,35,32,415.03,0,0
3072,10,47,997.53,0,0
3073,121,63,1669.76,1,54.4447476618737
3074,6,41,827.72,0,0
3075,36,69,775.67,0,0
3076,18,76,627.93,1,57.8847500637174
3077,30,29,732.99,0,0
3078,56,42,369.59,0,0
3079,16,46,1077.12,0,0
3080,19,45,559.78,0,0
3081,6,58,1069.61,0,0
3082,9,38,761.96,0,0
3083,53,66,748.34,0,0
3084,12,54,692.49,0,0
3085,25,34,783.29,0,0
3086,13,67,1739.22,1,47.4770650404319
3087,25,22,686.28,0,0
3088,33,67,736.23,0,0
3089,60,28,427.98,0,0
3090,34,55,1622.73,1,52.9605241480842
3091,166,50,1327.17,0,0
3092,22,30,509.5,0,0
3093,31,19,530.75,0,0
3094,34,34,642.35,0,0
3095,30,37,927.34,0,0
3096,15,41,530.68,0,0
3097,27,31,349.43,0,0
3098,36,33,836.88,0,0
3099,4,37,957.93,0,0
3100,8,71,898.99,0,0
3101,5,53,1107.26,0,0
3102,23,23,311.15,0,0
3103,10,69,1570.68,0,0
3104,30,27,613.22,0,0
3105,34,51,1196.02,0,0
3106,16,50,987.77,0,0
3107,63,61,1005.75,0,0
3108,23,44,386.13,0,0
3109,27,42,812.66,1,44.8161993804574
3110,2,31,737.5,0,0
3111,20,48,1310.33,0,0
3112,37,23,314.68,0,0
3113,28,45,387.6,0,0
3114,15,40,947.82,0,0
3115,6,29,550.55,0,0
3116,29,42,523.48,0,0
3117,36,34,507.19,0,0
3118,32,24,374.95,0,0
